file_id,image_id,video_id,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
0258,0101,,SSAMLD2_2,Bird,01,2019,06,06,07,36,34,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0101_SSAMLD2_2_Aves_01_2019_06_06_07_36_34.txt,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0259,0102,,SSAMLD2_2,Bird,01,2019,06,06,07,36,36,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0102_SSAMLD2_2_Aves_01_2019_06_06_07_36_36.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0260,0103,,SSAMLD2_2,Bird,01,2019,06,06,07,36,38,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/test,test_0103_SSAMLD2_2_Aves_01_2019_06_06_07_36_38.txt,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
0261,0104,,SSAMLD2_2,Bird,01,2019,06,06,07,36,43,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0104_SSAMLD2_2_Aves_01_2019_06_06_07_36_43.txt,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0262,0105,,SSAMLD2_2,Bird,01,2019,06,06,07,36,51,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0105_SSAMLD2_2_Aves_01_2019_06_06_07_36_51.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0263,0106,,SSAMLD2_2,Bird,01,2019,06,06,07,36,54,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0106_SSAMLD2_2_Aves_01_2019_06_06_07_36_54.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0264,0107,,SSAMLD2_2,Bird,01,2019,06,06,07,39,17,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0107_SSAMLD2_2_Aves_01_2019_06_06_07_39_17.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0265,0108,,SSAMLD2_2,Bird,01,2019,06,06,07,39,20,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0108_SSAMLD2_2_Aves_01_2019_06_06_07_39_20.txt,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0266,0109,,SSAMLD2_2,Bird,01,2019,06,06,07,39,26,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0109_SSAMLD2_2_Aves_01_2019_06_06_07_39_26.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0267,0110,,SSAMLD2_2,Bird,01,2019,06,07,07,21,08,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0110_SSAMLD2_2_Aves_01_2019_06_07_07_21_08.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0268,0111,,SSAMLD2_2,Bird,01,2019,06,07,07,21,10,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0111_SSAMLD2_2_Aves_01_2019_06_07_07_21_10.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0269,0112,,SSAMLD2_2,Bird,01,2019,06,07,07,21,13,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0112_SSAMLD2_2_Aves_01_2019_06_07_07_21_13.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0270,0113,,SSAMLD2_2,Bird,01,2019,06,19,11,06,31,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0113_SSAMLD2_2_Aves_01_2019_06_19_11_06_31.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0271,0114,,SSAMLD2_2,Bird,01,2019,06,20,07,53,30,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0114_SSAMLD2_2_Aves_01_2019_06_20_07_53_30.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0272,0115,,SSAMLD2_2,Bird,01,2019,06,20,07,53,33,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0115_SSAMLD2_2_Aves_01_2019_06_20_07_53_33.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0273,0116,,SSAMLD2_2,Bird,01,2019,06,20,07,53,36,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0116_SSAMLD2_2_Aves_01_2019_06_20_07_53_36.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0274,0117,,SSAMLD2_2,Bird,01,2019,06,20,07,53,37,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0117_SSAMLD2_2_Aves_01_2019_06_20_07_53_37.txt,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0275,0118,,SSAMLD2_2,Bird,01,2019,06,20,07,53,40,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/val,val_0118_SSAMLD2_2_Aves_01_2019_06_20_07_53_40.txt,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0276,0119,,SSAMLD2_2,Bird,01,2019,06,20,07,53,42,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0119_SSAMLD2_2_Aves_01_2019_06_20_07_53_42.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0277,0120,,SSAMLD2_2,Bird,01,2019,06,23,09,01,43,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/val,val_0120_SSAMLD2_2_Aves_01_2019_06_23_09_01_43.txt,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0278,0121,,SSAMLD2_2,Bird,01,2019,06,23,09,01,45,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0121_SSAMLD2_2_Aves_01_2019_06_23_09_01_45.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0279,0122,,SSAMLD2_2,Bird,01,2019,06,23,09,01,47,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0122_SSAMLD2_2_Aves_01_2019_06_23_09_01_47.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0280,0123,,SSAMLD2_2,Bird,01,2019,06,23,09,01,52,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0123_SSAMLD2_2_Aves_01_2019_06_23_09_01_52.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0281,0124,,SSAMLD2_2,Bird,01,2019,06,23,09,01,54,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0124_SSAMLD2_2_Aves_01_2019_06_23_09_01_54.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0282,0125,,SSAMLD2_2,Bird,01,2019,06,23,09,01,58,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0125_SSAMLD2_2_Aves_01_2019_06_23_09_01_58.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0283,0126,,SSAMLD2_2,Bird,01,2019,06,23,09,02,00,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0126_SSAMLD2_2_Aves_01_2019_06_23_09_02_00.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0284,0127,,SSAMLD2_2,Bird,01,2019,06,23,09,02,03,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0127_SSAMLD2_2_Aves_01_2019_06_23_09_02_03.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0285,0128,,SSAMLD2_2,Bird,01,2019,06,23,09,02,11,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0128_SSAMLD2_2_Aves_01_2019_06_23_09_02_11.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0286,0129,,SSAMLD2_2,Bird,01,2019,06,23,09,02,19,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0129_SSAMLD2_2_Aves_01_2019_06_23_09_02_19.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0287,0130,,SSAMLD2_2,Bird,01,2019,06,23,09,02,31,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/val,val_0130_SSAMLD2_2_Aves_01_2019_06_23_09_02_31.txt,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0288,0131,,SSAMLD2_2,Bird,01,2019,06,23,09,02,33,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/test,test_0131_SSAMLD2_2_Aves_01_2019_06_23_09_02_33.txt,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
0289,0132,,SSAMLD2_2,Bird,01,2019,06,23,09,02,35,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025206.zip,txt,bbox,Aves,01,./data/interim/brazil_amld/bbox/txt/train,train_0132_SSAMLD2_2_Aves_01_2019_06_23_09_02_35.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0290,0030,,SSAMLD2_2,Bird,01,2019,01,15,09,59,25,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0030_SSAMLD2_2_Aves_01_2019_01_15_09_59_25.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0291,0031,,SSAMLD2_2,Bird,01,2019,01,15,09,59,28,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0031_SSAMLD2_2_Aves_01_2019_01_15_09_59_28.xml,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0292,0032,,SSAMLD2_2,Bird,01,2019,01,15,09,59,34,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0032_SSAMLD2_2_Aves_01_2019_01_15_09_59_34.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0293,0033,,SSAMLD2_2,Bird,01,2019,01,31,09,05,09,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0033_SSAMLD2_2_Aves_01_2019_01_31_09_05_09.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0294,0034,,SSAMLD2_2,Bird,01,2019,01,31,09,05,11,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0034_SSAMLD2_2_Aves_01_2019_01_31_09_05_11.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0295,0035,,SSAMLD2_2,Bird,01,2019,01,31,09,05,14,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0035_SSAMLD2_2_Aves_01_2019_01_31_09_05_14.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0296,0036,,SSAMLD2_2,Bird,01,2019,02,07,18,14,47,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0036_SSAMLD2_2_Aves_01_2019_02_07_18_14_47.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0297,0037,,SSAMLD2_2,Bird,01,2019,03,15,09,36,38,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0037_SSAMLD2_2_Aves_01_2019_03_15_09_36_38.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0298,0038,,SSAMLD2_2,Bird,01,2019,03,15,09,36,48,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0038_SSAMLD2_2_Aves_01_2019_03_15_09_36_48.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0299,0039,,SSAMLD2_2,Bird,01,2019,03,24,12,09,46,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0039_SSAMLD2_2_Aves_01_2019_03_24_12_09_46.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0300,0040,,SSAMLD2_2,Bird,01,2019,03,24,12,09,58,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0040_SSAMLD2_2_Aves_01_2019_03_24_12_09_58.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0301,0041,,SSAMLD2_2,Bird,01,2019,03,24,12,09,59,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0041_SSAMLD2_2_Aves_01_2019_03_24_12_09_59.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0302,0042,,SSAMLD2_2,Bird,01,2019,03,24,12,10,18,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0042_SSAMLD2_2_Aves_01_2019_03_24_12_10_18.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0303,0043,,SSAMLD2_2,Bird,01,2019,03,24,12,12,13,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/test,test_0043_SSAMLD2_2_Aves_01_2019_03_24_12_12_13.xml,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
0304,0044,,SSAMLD2_2,Bird,01,2019,03,24,12,12,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0044_SSAMLD2_2_Aves_01_2019_03_24_12_12_41.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0305,0045,,SSAMLD2_2,Bird,01,2019,03,24,12,14,02,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0045_SSAMLD2_2_Aves_01_2019_03_24_12_14_02.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0306,0046,,SSAMLD2_2,Bird,01,2019,03,24,12,14,05,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/test,test_0046_SSAMLD2_2_Aves_01_2019_03_24_12_14_05.xml,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
0307,0047,,SSAMLD2_2,Bird,01,2019,03,24,12,15,21,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0047_SSAMLD2_2_Aves_01_2019_03_24_12_15_21.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
0308,0048,,SSAMLD2_2,Bird,01,2019,03,24,12,15,53,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0048_SSAMLD2_2_Aves_01_2019_03_24_12_15_53.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0309,0049,,SSAMLD2_2,Bird,01,2019,03,24,12,17,05,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/val,val_0049_SSAMLD2_2_Aves_01_2019_03_24_12_17_05.xml,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0310,0050,,SSAMLD2_2,Bird,01,2019,03,24,12,17,07,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/test,test_0050_SSAMLD2_2_Aves_01_2019_03_24_12_17_07.xml,Animal,Aves,Aves,Aves,Aves,test,train,train,train,train,train,train,train,train,val
0311,0051,,SSAMLD2_2,Bird,01,2019,03,24,12,17,10,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0051_SSAMLD2_2_Aves_01_2019_03_24_12_17_10.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0312,0052,,SSAMLD2_2,Bird,01,2019,03,24,12,17,14,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0052_SSAMLD2_2_Aves_01_2019_03_24_12_17_14.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0313,0053,,SSAMLD2_2,Bird,01,2019,03,24,12,17,16,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0053_SSAMLD2_2_Aves_01_2019_03_24_12_17_16.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,train,val,test
0314,0054,,SSAMLD2_2,Bird,01,2019,03,24,12,17,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0054_SSAMLD2_2_Aves_01_2019_03_24_12_17_22.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,train,val,test,train
0315,0055,,SSAMLD2_2,Bird,01,2019,03,24,12,17,26,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0055_SSAMLD2_2_Aves_01_2019_03_24_12_17_26.xml,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
0316,0056,,SSAMLD2_2,Bird,01,2019,03,24,12,17,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0056_SSAMLD2_2_Aves_01_2019_03_24_12_17_27.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,val,test,train,train,train
0317,0057,,SSAMLD2_2,Bird,01,2019,03,24,12,19,13,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0057_SSAMLD2_2_Aves_01_2019_03_24_12_19_13.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0318,0058,,SSAMLD2_2,Bird,01,2019,03,24,12,19,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0058_SSAMLD2_2_Aves_01_2019_03_24_12_19_27.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0319,0059,,SSAMLD2_2,Bird,01,2019,03,24,12,19,31,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/val,val_0059_SSAMLD2_2_Aves_01_2019_03_24_12_19_31.xml,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0320,0060,,SSAMLD2_2,Bird,01,2019,03,24,12,19,41,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/val,val_0060_SSAMLD2_2_Aves_01_2019_03_24_12_19_41.xml,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
0321,0061,,SSAMLD2_2,Bird,01,2019,03,24,12,20,22,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0061_SSAMLD2_2_Aves_01_2019_03_24_12_20_22.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0322,0062,,SSAMLD2_2,Bird,01,2019,03,24,12,20,27,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0062_SSAMLD2_2_Aves_01_2019_03_24_12_20_27.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,train,train,val,test,train,train
0323,0063,,SSAMLD2_2,Bird,01,2019,03,24,12,21,02,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0063_SSAMLD2_2_Aves_01_2019_03_24_12_21_02.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
0324,0064,,SSAMLD2_2,Bird,01,2019,03,25,08,54,38,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/train,train_0064_SSAMLD2_2_Aves_01_2019_03_25_08_54_38.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
0325,0065,,SSAMLD2_2,Bird,01,2019,03,25,08,55,03,./data/raw/brazil_amld/SSAMLD2_2/Bird/01,labels_ssamld2_2_bird_01_20200830025209.zip,xml,bbox,Aves,01,./data/interim/brazil_amld/bbox/xml/val,val_0065_SSAMLD2_2_Aves_01_2019_03_25_08_55_03.xml,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
