file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10,count,order_class
1372,384.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,48.0,24.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 48 24.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0384_brazilAMLD_CT01_Ghost_01_2018_10_20_09_48_24.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1373,385.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,49.0,44.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 49 44.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0385_brazilAMLD_CT01_Ghost_01_2018_10_20_09_49_44.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1374,386.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,50.0,24.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 50 24.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0386_brazilAMLD_CT01_Ghost_01_2018_10_20_09_50_24.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test,830,Ghost
1375,387.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,51.0,28.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 51 28.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0387_brazilAMLD_CT01_Ghost_01_2018_10_20_09_51_28.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1376,388.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,52.0,11.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 52 11.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0388_brazilAMLD_CT01_Ghost_01_2018_10_20_09_52_11.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1377,389.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,52.0,35.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 52 35.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0389_brazilAMLD_CT01_Ghost_01_2018_10_20_09_52_35.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1378,390.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,54.0,36.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 54 36.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0390_brazilAMLD_CT01_Ghost_01_2018_10_20_09_54_36.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test,830,Ghost
1379,391.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,55.0,41.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 55 41.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0391_brazilAMLD_CT01_Ghost_01_2018_10_20_09_55_41.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1380,392.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,9.0,58.0,11.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 09 58 11.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0392_brazilAMLD_CT01_Ghost_01_2018_10_20_09_58_11.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1381,393.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,10.0,0.0,6.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 10 00 06.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0393_brazilAMLD_CT01_Ghost_01_2018_10_20_10_00_06.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1382,394.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,10.0,17.0,17.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 10 17 17.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0394_brazilAMLD_CT01_Ghost_01_2018_10_20_10_17_17.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1383,395.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,20.0,10.0,22.0,2.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 20 10 22 02.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0395_brazilAMLD_CT01_Ghost_01_2018_10_20_10_22_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1384,396.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,21.0,9.0,30.0,12.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 21 09 30 12.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0396_brazilAMLD_CT01_Ghost_01_2018_10_21_09_30_12.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1385,397.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,21.0,9.0,34.0,31.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 21 09 34 31.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0397_brazilAMLD_CT01_Ghost_01_2018_10_21_09_34_31.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1386,398.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,21.0,10.0,7.0,40.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 21 10 07 40.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0398_brazilAMLD_CT01_Ghost_01_2018_10_21_10_07_40.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train,830,Ghost
1387,399.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,33.0,33.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 33 33.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0399_brazilAMLD_CT01_Ghost_01_2018_10_22_09_33_33.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1388,400.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,38.0,54.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 38 54.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0400_brazilAMLD_CT01_Ghost_01_2018_10_22_09_38_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1389,401.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,39.0,31.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 39 31.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0401_brazilAMLD_CT01_Ghost_01_2018_10_22_09_39_31.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1390,402.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,40.0,23.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 40 23.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0402_brazilAMLD_CT01_Ghost_01_2018_10_22_09_40_23.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train,830,Ghost
1391,403.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,46.0,54.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 46 54.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0403_brazilAMLD_CT01_Ghost_01_2018_10_22_09_46_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1392,404.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,9.0,47.0,40.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 09 47 40.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0404_brazilAMLD_CT01_Ghost_01_2018_10_22_09_47_40.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1393,405.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,9.0,38.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 09 38.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0405_brazilAMLD_CT01_Ghost_01_2018_10_22_10_09_38.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1394,406.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,10.0,25.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 10 25.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0406_brazilAMLD_CT01_Ghost_01_2018_10_22_10_10_25.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1395,407.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,10.0,57.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 10 57.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0407_brazilAMLD_CT01_Ghost_01_2018_10_22_10_10_57.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1396,408.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,17.0,16.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 17 16.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0408_brazilAMLD_CT01_Ghost_01_2018_10_22_10_17_16.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1397,409.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,17.0,47.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 17 47.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0409_brazilAMLD_CT01_Ghost_01_2018_10_22_10_17_47.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1398,410.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,18.0,33.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 18 33.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0410_brazilAMLD_CT01_Ghost_01_2018_10_22_10_18_33.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1399,411.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,22.0,30.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 22 30.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0411_brazilAMLD_CT01_Ghost_01_2018_10_22_10_22_30.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1400,412.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,23.0,20.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 23 20.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0412_brazilAMLD_CT01_Ghost_01_2018_10_22_10_23_20.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1401,413.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,23.0,54.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 23 54.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0413_brazilAMLD_CT01_Ghost_01_2018_10_22_10_23_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1402,414.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,24.0,23.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 24 23.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0414_brazilAMLD_CT01_Ghost_01_2018_10_22_10_24_23.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1403,415.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,29.0,59.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 29 59.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0415_brazilAMLD_CT01_Ghost_01_2018_10_22_10_29_59.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train,830,Ghost
1404,416.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,36.0,1.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 36 01.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0416_brazilAMLD_CT01_Ghost_01_2018_10_22_10_36_01.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1405,417.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,22.0,10.0,44.0,15.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 22 10 44 15.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0417_brazilAMLD_CT01_Ghost_01_2018_10_22_10_44_15.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1406,418.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,34.0,10.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 34 10.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0418_brazilAMLD_CT01_Ghost_01_2018_10_23_09_34_10.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1407,419.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,36.0,3.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 36 03.JPG,jpg,image,Ghost,1,./data/interim/image/test,test_0419_brazilAMLD_CT01_Ghost_01_2018_10_23_09_36_03.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,test,train,train,train,train,train,train,train,train,val,830,Ghost
1408,420.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,37.0,32.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 37 32.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0420_brazilAMLD_CT01_Ghost_01_2018_10_23_09_37_32.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1409,421.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,38.0,2.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 38 02.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0421_brazilAMLD_CT01_Ghost_01_2018_10_23_09_38_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train,830,Ghost
1410,422.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,38.0,49.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 38 49.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0422_brazilAMLD_CT01_Ghost_01_2018_10_23_09_38_49.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1411,423.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,40.0,32.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 40 32.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0423_brazilAMLD_CT01_Ghost_01_2018_10_23_09_40_32.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1412,424.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,41.0,26.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 41 26.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0424_brazilAMLD_CT01_Ghost_01_2018_10_23_09_41_26.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1413,425.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,42.0,17.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 42 17.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0425_brazilAMLD_CT01_Ghost_01_2018_10_23_09_42_17.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1414,426.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,43.0,38.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 43 38.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0426_brazilAMLD_CT01_Ghost_01_2018_10_23_09_43_38.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test,830,Ghost
1415,427.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,44.0,20.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 44 20.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0427_brazilAMLD_CT01_Ghost_01_2018_10_23_09_44_20.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1416,428.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,45.0,54.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 45 54.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0428_brazilAMLD_CT01_Ghost_01_2018_10_23_09_45_54.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1417,429.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,47.0,18.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 47 18.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0429_brazilAMLD_CT01_Ghost_01_2018_10_23_09_47_18.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1418,430.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,48.0,3.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 48 03.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0430_brazilAMLD_CT01_Ghost_01_2018_10_23_09_48_03.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1419,431.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,54.0,33.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 54 33.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0431_brazilAMLD_CT01_Ghost_01_2018_10_23_09_54_33.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1420,432.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,55.0,32.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 55 32.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0432_brazilAMLD_CT01_Ghost_01_2018_10_23_09_55_32.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train,830,Ghost
1421,433.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,56.0,1.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 56 01.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0433_brazilAMLD_CT01_Ghost_01_2018_10_23_09_56_01.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1422,434.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,56.0,24.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 56 24.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0434_brazilAMLD_CT01_Ghost_01_2018_10_23_09_56_24.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1423,435.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,57.0,14.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 57 14.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0435_brazilAMLD_CT01_Ghost_01_2018_10_23_09_57_14.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1424,436.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,57.0,37.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 57 37.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0436_brazilAMLD_CT01_Ghost_01_2018_10_23_09_57_37.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1425,437.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,58.0,2.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 58 02.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0437_brazilAMLD_CT01_Ghost_01_2018_10_23_09_58_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1426,438.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,9.0,58.0,26.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 09 58 26.JPG,jpg,image,Ghost,1,./data/interim/image/val,val_0438_brazilAMLD_CT01_Ghost_01_2018_10_23_09_58_26.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,val,test,train,train,train,train,train,train,train,train,830,Ghost
1427,439.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,9.0,36.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 09 36.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0439_brazilAMLD_CT01_Ghost_01_2018_10_23_10_09_36.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
1428,440.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,10.0,10.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 10 10.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0440_brazilAMLD_CT01_Ghost_01_2018_10_23_10_10_10.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1429,441.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,16.0,6.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 16 06.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0441_brazilAMLD_CT01_Ghost_01_2018_10_23_10_16_06.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1430,442.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,22.0,2.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 22 02.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0442_brazilAMLD_CT01_Ghost_01_2018_10_23_10_22_02.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test,830,Ghost
1431,443.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,30.0,7.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 30 07.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0443_brazilAMLD_CT01_Ghost_01_2018_10_23_10_30_07.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,val,test,train,train,train,train,train,train,train,830,Ghost
1432,444.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,23.0,10.0,30.0,56.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 23 10 30 56.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0444_brazilAMLD_CT01_Ghost_01_2018_10_23_10_30_56.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1433,445.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,38.0,28.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 38 28.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0445_brazilAMLD_CT01_Ghost_01_2018_10_30_09_38_28.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,val,test,train,830,Ghost
1434,446.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,44.0,3.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 44 03.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0446_brazilAMLD_CT01_Ghost_01_2018_10_30_09_44_03.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,val,test,train,train,train,train,train,train,830,Ghost
1435,447.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,45.0,21.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 45 21.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0447_brazilAMLD_CT01_Ghost_01_2018_10_30_09_45_21.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,val,test,train,train,train,train,train,830,Ghost
1436,448.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,47.0,8.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 47 08.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0448_brazilAMLD_CT01_Ghost_01_2018_10_30_09_47_08.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1437,449.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,48.0,50.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 48 50.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0449_brazilAMLD_CT01_Ghost_01_2018_10_30_09_48_50.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,val,test,train,train,train,train,830,Ghost
1438,450.0,,brazilAMLD,CT01,Ghost,,2018.0,10.0,30.0,9.0,53.0,37.0,./data/raw/brazilAMLD/CT01/Ghost,2018 10 30 09 53 37.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0450_brazilAMLD_CT01_Ghost_01_2018_10_30_09_53_37.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,val,test,train,train,train,830,Ghost
