file_id,image_id,video_id,location,cam_trap,species,num_animal,year,month,day,hour,minute,second,file_path,file_name,file_type,data_type,species_new,num_animal_new,file_path_new,file_name_new,species_binary,genus,family,order,class,split1,split2,split3,split4,split5,split6,split7,split8,split9,split10
1783,756,,brazilAMLD,CT01,Human,1,2018,8,21,12,11,33,./data/raw/brazilAMLD/CT01/Human/01,2018 08 21 12 11 33.JPG,jpg,image,Human,1,./data/interim/image/train,train_0756_brazilAMLD_CT01_Human_01_2018_08_21_12_11_33.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,val,test,train,train,train
1784,757,,brazilAMLD,CT01,Human,1,2018,8,21,12,12,16,./data/raw/brazilAMLD/CT01/Human/01,2018 08 21 12 12 16.JPG,jpg,image,Human,1,./data/interim/image/train,train_0757_brazilAMLD_CT01_Human_01_2018_08_21_12_12_16.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,val,test,train,train
1785,758,,brazilAMLD,CT01,Human,1,2018,9,4,8,35,1,./data/raw/brazilAMLD/CT01/Human/01,2018 09 04 08 35 01.JPG,jpg,image,Human,1,./data/interim/image/train,train_0758_brazilAMLD_CT01_Human_01_2018_09_04_08_35_01.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,val,test,train,train,train,train,train,train
1786,759,,brazilAMLD,CT01,Human,1,2018,9,21,14,13,40,./data/raw/brazilAMLD/CT01/Human/01,2018 09 21 14 13 40.JPG,jpg,image,Human,1,./data/interim/image/train,train_0759_brazilAMLD_CT01_Human_01_2018_09_21_14_13_40.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,val,test,train,train,train,train,train,train,train
1787,760,,brazilAMLD,CT01,Human,1,2018,12,12,8,10,34,./data/raw/brazilAMLD/CT01/Human/01,2018 12 12 08 10 34.JPG,jpg,image,Human,1,./data/interim/image/train,train_0760_brazilAMLD_CT01_Human_01_2018_12_12_08_10_34.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,train,val,test,train
1788,761,,brazilAMLD,CT01,Human,1,2018,12,12,11,23,2,./data/raw/brazilAMLD/CT01/Human/01,2018 12 12 11 23 02.JPG,jpg,image,Human,1,./data/interim/image/train,train_0761_brazilAMLD_CT01_Human_01_2018_12_12_11_23_02.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,train,train,val,test
1789,762,,brazilAMLD,CT01,Human,1,2019,1,10,7,9,37,./data/raw/brazilAMLD/CT01/Human/01,2019 01 10 07 09 37.JPG,jpg,image,Human,1,./data/interim/image/train,train_0762_brazilAMLD_CT01_Human_01_2019_01_10_07_09_37.jpg,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,val,test,train,train,train,train,train
1790,755,,brazilAMLD,CT01,Human,1,2018,8,11,15,14,35,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0755_brazilAMLD_CT01_Human_01_2018_08_11_15_14_35.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,val,test,train,train,train,train
1791,756,,brazilAMLD,CT01,Human,1,2018,8,21,12,11,33,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0756_brazilAMLD_CT01_Human_01_2018_08_21_12_11_33.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,val,test,train,train,train
1792,757,,brazilAMLD,CT01,Human,1,2018,8,21,12,12,16,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0757_brazilAMLD_CT01_Human_01_2018_08_21_12_12_16.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,val,test,train,train
1793,758,,brazilAMLD,CT01,Human,1,2018,9,4,8,35,1,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0758_brazilAMLD_CT01_Human_01_2018_09_04_08_35_01.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,val,test,train,train,train,train,train,train
1794,759,,brazilAMLD,CT01,Human,1,2018,9,21,14,13,40,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0759_brazilAMLD_CT01_Human_01_2018_09_21_14_13_40.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,val,test,train,train,train,train,train,train,train
1795,760,,brazilAMLD,CT01,Human,1,2018,12,12,8,10,34,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0760_brazilAMLD_CT01_Human_01_2018_12_12_08_10_34.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,train,val,test,train
1796,762,,brazilAMLD,CT01,Human,1,2019,1,10,7,9,37,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101309.zip,txt,bbox,Human,1,./data/interim/bbox/txt/train,train_0762_brazilAMLD_CT01_Human_01_2019_01_10_07_09_37.txt,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,val,test,train,train,train,train,train
1797,755,,brazilAMLD,CT01,Human,1,2018,8,11,15,14,35,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0755_brazilAMLD_CT01_Human_01_2018_08_11_15_14_35.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,val,test,train,train,train,train
1798,756,,brazilAMLD,CT01,Human,1,2018,8,21,12,11,33,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0756_brazilAMLD_CT01_Human_01_2018_08_21_12_11_33.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,val,test,train,train,train
1799,757,,brazilAMLD,CT01,Human,1,2018,8,21,12,12,16,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0757_brazilAMLD_CT01_Human_01_2018_08_21_12_12_16.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,val,test,train,train
1800,758,,brazilAMLD,CT01,Human,1,2018,9,4,8,35,1,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0758_brazilAMLD_CT01_Human_01_2018_09_04_08_35_01.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,val,test,train,train,train,train,train,train
1801,759,,brazilAMLD,CT01,Human,1,2018,9,21,14,13,40,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0759_brazilAMLD_CT01_Human_01_2018_09_21_14_13_40.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,val,test,train,train,train,train,train,train,train
1802,760,,brazilAMLD,CT01,Human,1,2018,12,12,8,10,34,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0760_brazilAMLD_CT01_Human_01_2018_12_12_08_10_34.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,train,val,test,train
1803,762,,brazilAMLD,CT01,Human,1,2019,1,10,7,9,37,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101312.zip,xml,bbox,Human,1,./data/interim/bbox/xml/train,train_0762_brazilAMLD_CT01_Human_01_2019_01_10_07_09_37.xml,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,val,test,train,train,train,train,train
1804,755,,brazilAMLD,CT01,Human,1,2018,8,11,15,14,35,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0755_brazilAMLD_CT01_Human_01_2018_08_11_15_14_35.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,val,test,train,train,train,train
1805,756,,brazilAMLD,CT01,Human,1,2018,8,21,12,11,33,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0756_brazilAMLD_CT01_Human_01_2018_08_21_12_11_33.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,val,test,train,train,train
1806,757,,brazilAMLD,CT01,Human,1,2018,8,21,12,12,16,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0757_brazilAMLD_CT01_Human_01_2018_08_21_12_12_16.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,val,test,train,train
1807,758,,brazilAMLD,CT01,Human,1,2018,9,4,8,35,1,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0758_brazilAMLD_CT01_Human_01_2018_09_04_08_35_01.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,val,test,train,train,train,train,train,train
1808,759,,brazilAMLD,CT01,Human,1,2018,9,21,14,13,40,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0759_brazilAMLD_CT01_Human_01_2018_09_21_14_13_40.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,val,test,train,train,train,train,train,train,train
1809,760,,brazilAMLD,CT01,Human,1,2018,12,12,8,10,34,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0760_brazilAMLD_CT01_Human_01_2018_12_12_08_10_34.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,train,train,train,train,val,test,train
1810,762,,brazilAMLD,CT01,Human,1,2019,1,10,7,9,37,./data/raw/brazilAMLD/CT01/Human/01,labels_ct01_human_01_20200908101315.csv,csv,bbox,Human,1,./data/interim/bbox/csv/train,train_0762_brazilAMLD_CT01_Human_01_2019_01_10_07_09_37.csv,Exclude,Exclude,Exclude,Exclude,Exclude,train,train,train,val,test,train,train,train,train,train
1811,763,,brazilAMLD,CT01,DidelphisAurita,1,2019,1,1,23,19,59,./data/raw/brazilAMLD/CT01/DidelphisAurita/01,2019 01 01 23 19 59.JPG,jpg,image,DidelphisAurita,1,./data/interim/image/train,train_0763_brazilAMLD_CT01_DidelphisAurita_01_2019_01_01_23_19_59.jpg,Animal,Didelphis,Didelphidae,Didelphimorphia,Mammalia,train,train,train,train,train,train,train,val,test,train
1812,763,,brazilAMLD,CT01,DidelphisAurita,1,2019,1,1,23,19,59,./data/raw/brazilAMLD/CT01/DidelphisAurita/01,labels_ct01_d_aurita_01_20200908100246.zip,txt,bbox,DidelphisAurita,1,./data/interim/bbox/txt/train,train_0763_brazilAMLD_CT01_DidelphisAurita_01_2019_01_01_23_19_59.txt,Animal,Didelphis,Didelphidae,Didelphimorphia,Mammalia,train,train,train,train,train,train,train,val,test,train
1813,763,,brazilAMLD,CT01,DidelphisAurita,1,2019,1,1,23,19,59,./data/raw/brazilAMLD/CT01/DidelphisAurita/01,labels_ct01_d_aurita_01_20200908100249.zip,xml,bbox,DidelphisAurita,1,./data/interim/bbox/xml/train,train_0763_brazilAMLD_CT01_DidelphisAurita_01_2019_01_01_23_19_59.xml,Animal,Didelphis,Didelphidae,Didelphimorphia,Mammalia,train,train,train,train,train,train,train,val,test,train
1814,763,,brazilAMLD,CT01,DidelphisAurita,1,2019,1,1,23,19,59,./data/raw/brazilAMLD/CT01/DidelphisAurita/01,labels_ct01_d_aurita_01_20200908100252.csv,csv,bbox,DidelphisAurita,1,./data/interim/bbox/csv/train,train_0763_brazilAMLD_CT01_DidelphisAurita_01_2019_01_01_23_19_59.csv,Animal,Didelphis,Didelphidae,Didelphimorphia,Mammalia,train,train,train,train,train,train,train,val,test,train
1815,,52,brazilAMLD,CT07,ProcyonCancrivorus,1,,,,,,,./data/raw/brazilAMLD/CT07/ProcyonCancrivorus/01,08120024.MP4,mp4,video,ProcyonCancrivorus,1,./data/interim/video,0052_brazilAMLD_CT07_ProcyonCancrivorus_01_08120024.mp4,Animal,Procyon,Procyonidae,Carnivora,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1816,764,,brazilAMLD,CT07,ProcyonCancrivorus,1,2018,8,12,20,16,11,./data/raw/brazilAMLD/CT07/ProcyonCancrivorus/01,2018 08 12 20 16 11.JPG,jpg,image,ProcyonCancrivorus,1,./data/interim/image/train,train_0764_brazilAMLD_CT07_ProcyonCancrivorus_01_2018_08_12_20_16_11.jpg,Animal,Procyon,Procyonidae,Carnivora,Mammalia,train,train,train,train,val,test,train,train,train,train
1817,764,,brazilAMLD,CT07,ProcyonCancrivorus,1,2018,8,12,20,16,11,./data/raw/brazilAMLD/CT07/ProcyonCancrivorus/01,labels_ct07_p_cancrivorous_01_20200902021138.zip,txt,bbox,ProcyonCancrivorus,1,./data/interim/bbox/txt/train,train_0764_brazilAMLD_CT07_ProcyonCancrivorus_01_2018_08_12_20_16_11.txt,Animal,Procyon,Procyonidae,Carnivora,Mammalia,train,train,train,train,val,test,train,train,train,train
1818,764,,brazilAMLD,CT07,ProcyonCancrivorus,1,2018,8,12,20,16,11,./data/raw/brazilAMLD/CT07/ProcyonCancrivorus/01,labels_ct07_p_cancrivorous_01_20200902021142.zip,xml,bbox,ProcyonCancrivorus,1,./data/interim/bbox/xml/train,train_0764_brazilAMLD_CT07_ProcyonCancrivorus_01_2018_08_12_20_16_11.xml,Animal,Procyon,Procyonidae,Carnivora,Mammalia,train,train,train,train,val,test,train,train,train,train
1819,764,,brazilAMLD,CT07,ProcyonCancrivorus,1,2018,8,12,20,16,11,./data/raw/brazilAMLD/CT07/ProcyonCancrivorus/01,labels_ct07_p_cancrivorous_01_20200902021146.csv,csv,bbox,ProcyonCancrivorus,1,./data/interim/bbox/csv/train,train_0764_brazilAMLD_CT07_ProcyonCancrivorus_01_2018_08_12_20_16_11.csv,Animal,Procyon,Procyonidae,Carnivora,Mammalia,train,train,train,train,val,test,train,train,train,train
1820,,53,brazilAMLD,CT07,Ghost,,,,,,,,./data/raw/brazilAMLD/CT07/Ghost,08120022.MP4,mp4,video,Ghost,1,./data/interim/video,0053_brazilAMLD_CT07_Ghost_01_08120022.mp4,Ghost,Ghost,Ghost,Ghost,Ghost,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1821,765,,brazilAMLD,CT07,Ghost,,2018,8,9,10,31,24,./data/raw/brazilAMLD/CT07/Ghost,2018 08 09 10 31 24.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0765_brazilAMLD_CT07_Ghost_01_2018_08_09_10_31_24.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,val,test,train,train
1822,766,,brazilAMLD,CT07,Ghost,,2018,8,11,21,45,37,./data/raw/brazilAMLD/CT07/Ghost,2018 08 11 21 45 37.JPG,jpg,image,Ghost,1,./data/interim/image/train,train_0766_brazilAMLD_CT07_Ghost_01_2018_08_11_21_45_37.jpg,Ghost,Ghost,Ghost,Ghost,Ghost,train,train,train,train,train,train,train,train,val,test
1823,,54,brazilAMLD,CT07,LontaLongicaudis,3,,,,,,,./data/raw/brazilAMLD/CT07/LontaLongicaudis/03,08110020.MP4,mp4,video,LontraLongicaudis,3,./data/interim/video,0054_brazilAMLD_CT07_LontraLongicaudis_03_08110020.mp4,Animal,Lontra,Mustelidae,Carnivora,Mammalia,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1824,,55,brazilAMLD,CT07,Bird,1,,,,,,,./data/raw/brazilAMLD/CT07/Bird/01,08110014.MP4,mp4,video,Aves,1,./data/interim/video,0055_brazilAMLD_CT07_Aves_01_08110014.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1825,,56,brazilAMLD,CT07,Bird,1,,,,,,,./data/raw/brazilAMLD/CT07/Bird/01,08110016.MP4,mp4,video,Aves,1,./data/interim/video,0056_brazilAMLD_CT07_Aves_01_08110016.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1826,,57,brazilAMLD,CT07,Bird,1,,,,,,,./data/raw/brazilAMLD/CT07/Bird/01,08110018.MP4,mp4,video,Aves,1,./data/interim/video,0057_brazilAMLD_CT07_Aves_01_08110018.mp4,Animal,Aves,Aves,Aves,Aves,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1827,767,,brazilAMLD,CT07,Bird,1,2018,8,11,11,22,35,./data/raw/brazilAMLD/CT07/Bird/01,2018 08 11 11 22 35.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0767_brazilAMLD_CT07_Aves_01_2018_08_11_11_22_35.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
1828,768,,brazilAMLD,CT07,Bird,1,2018,8,11,11,23,7,./data/raw/brazilAMLD/CT07/Bird/01,2018 08 11 11 23 07.JPG,jpg,image,Aves,1,./data/interim/image/val,val_0768_brazilAMLD_CT07_Aves_01_2018_08_11_11_23_07.jpg,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
1829,769,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,19,./data/raw/brazilAMLD/CT07/Bird/01,2018 08 11 14 20 19.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0769_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_19.jpg,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
1830,770,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,51,./data/raw/brazilAMLD/CT07/Bird/01,2018 08 11 14 20 51.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0770_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_51.jpg,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
1831,771,,brazilAMLD,CT07,Bird,1,2018,8,12,13,42,41,./data/raw/brazilAMLD/CT07/Bird/01,2018 08 12 13 42 41.JPG,jpg,image,Aves,1,./data/interim/image/train,train_0771_brazilAMLD_CT07_Aves_01_2018_08_12_13_42_41.jpg,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
1832,769,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,19,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022027.zip,txt,bbox,Aves,1,./data/interim/bbox/txt/train,train_0769_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_19.txt,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
1833,770,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,51,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022027.zip,txt,bbox,Aves,1,./data/interim/bbox/txt/train,train_0770_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_51.txt,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
1834,771,,brazilAMLD,CT07,Bird,1,2018,8,12,13,42,41,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022027.zip,txt,bbox,Aves,1,./data/interim/bbox/txt/train,train_0771_brazilAMLD_CT07_Aves_01_2018_08_12_13_42_41.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
1835,767,,brazilAMLD,CT07,Bird,1,2018,8,11,11,22,35,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022027.zip,txt,bbox,Aves,1,./data/interim/bbox/txt/train,train_0767_brazilAMLD_CT07_Aves_01_2018_08_11_11_22_35.txt,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
1836,768,,brazilAMLD,CT07,Bird,1,2018,8,11,11,23,7,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022027.zip,txt,bbox,Aves,1,./data/interim/bbox/txt/val,val_0768_brazilAMLD_CT07_Aves_01_2018_08_11_11_23_07.txt,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
1837,769,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,19,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022034.zip,xml,bbox,Aves,1,./data/interim/bbox/xml/train,train_0769_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_19.xml,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
1838,770,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,51,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022034.zip,xml,bbox,Aves,1,./data/interim/bbox/xml/train,train_0770_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_51.xml,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
1839,771,,brazilAMLD,CT07,Bird,1,2018,8,12,13,42,41,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022034.zip,xml,bbox,Aves,1,./data/interim/bbox/xml/train,train_0771_brazilAMLD_CT07_Aves_01_2018_08_12_13_42_41.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
1840,767,,brazilAMLD,CT07,Bird,1,2018,8,11,11,22,35,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022034.zip,xml,bbox,Aves,1,./data/interim/bbox/xml/train,train_0767_brazilAMLD_CT07_Aves_01_2018_08_11_11_22_35.xml,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
1841,768,,brazilAMLD,CT07,Bird,1,2018,8,11,11,23,7,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022034.zip,xml,bbox,Aves,1,./data/interim/bbox/xml/val,val_0768_brazilAMLD_CT07_Aves_01_2018_08_11_11_23_07.xml,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
1842,769,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,19,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022037.csv,csv,bbox,Aves,1,./data/interim/bbox/csv/train,train_0769_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_19.csv,Animal,Aves,Aves,Aves,Aves,train,train,val,test,train,train,train,train,train,train
1843,770,,brazilAMLD,CT07,Bird,1,2018,8,11,14,20,51,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022037.csv,csv,bbox,Aves,1,./data/interim/bbox/csv/train,train_0770_brazilAMLD_CT07_Aves_01_2018_08_11_14_20_51.csv,Animal,Aves,Aves,Aves,Aves,train,val,test,train,train,train,train,train,train,train
1844,771,,brazilAMLD,CT07,Bird,1,2018,8,12,13,42,41,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022037.csv,csv,bbox,Aves,1,./data/interim/bbox/csv/train,train_0771_brazilAMLD_CT07_Aves_01_2018_08_12_13_42_41.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,val,test,train,train,train,train,train
1845,767,,brazilAMLD,CT07,Bird,1,2018,8,11,11,22,35,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022037.csv,csv,bbox,Aves,1,./data/interim/bbox/csv/train,train_0767_brazilAMLD_CT07_Aves_01_2018_08_11_11_22_35.csv,Animal,Aves,Aves,Aves,Aves,train,train,train,train,val,test,train,train,train,train
1846,768,,brazilAMLD,CT07,Bird,1,2018,8,11,11,23,7,./data/raw/brazilAMLD/CT07/Bird/01,labels_ct07_bird_01_20200902022037.csv,csv,bbox,Aves,1,./data/interim/bbox/csv/val,val_0768_brazilAMLD_CT07_Aves_01_2018_08_11_11_23_07.csv,Animal,Aves,Aves,Aves,Aves,val,test,train,train,train,train,train,train,train,train
1847,,58,brazilAMLD,CT07,Human,2,,,,,,,./data/raw/brazilAMLD/CT07/Human/02,08090006.MP4,mp4,video,Human,2,./data/interim/video,0058_brazilAMLD_CT07_Human_02_08090006.mp4,Exclude,Exclude,Exclude,Exclude,Exclude,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1848,,59,brazilAMLD,CT07,Human,2,,,,,,,./data/raw/brazilAMLD/CT07/Human/02,08090008.MP4,mp4,video,Human,2,./data/interim/video,0059_brazilAMLD_CT07_Human_02_08090008.mp4,Exclude,Exclude,Exclude,Exclude,Exclude,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1849,,60,brazilAMLD,CT07,Human,2,,,,,,,./data/raw/brazilAMLD/CT07/Human/02,08090010.MP4,mp4,video,Human,2,./data/interim/video,0060_brazilAMLD_CT07_Human_02_08090010.mp4,Exclude,Exclude,Exclude,Exclude,Exclude,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1850,,61,brazilAMLD,CT07,Human,1,,,,,,,./data/raw/brazilAMLD/CT07/Human/01,08090004.MP4,mp4,video,Human,1,./data/interim/video,0061_brazilAMLD_CT07_Human_01_08090004.mp4,Exclude,Exclude,Exclude,Exclude,Exclude,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1851,,62,brazilAMLD,CT07,Human,1,,,,,,,./data/raw/brazilAMLD/CT07/Human/01,08110012.MP4,mp4,video,Human,1,./data/interim/video,0062_brazilAMLD_CT07_Human_01_08110012.mp4,Exclude,Exclude,Exclude,Exclude,Exclude,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
